"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/24/2017","550030010","1","0.028","ppm","26","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"01/25/2017","550030010","1","0.025","ppm","23","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"01/26/2017","550030010","1","0.027","ppm","25","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"01/27/2017","550030010","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"01/28/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"01/29/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"01/30/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"01/31/2017","550030010","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/01/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/02/2017","550030010","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/03/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/04/2017","550030010","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/05/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/06/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/07/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/08/2017","550030010","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/09/2017","550030010","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/10/2017","550030010","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/11/2017","550030010","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/12/2017","550030010","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/13/2017","550030010","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/14/2017","550030010","1","0.048","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/15/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/16/2017","550030010","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/17/2017","550030010","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/18/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/19/2017","550030010","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/20/2017","550030010","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/21/2017","550030010","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/22/2017","550030010","1","0.03","ppm","28","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/23/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/24/2017","550030010","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/25/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/26/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/27/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/28/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/01/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/02/2017","550030010","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/03/2017","550030010","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/04/2017","550030010","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/05/2017","550030010","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/06/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/07/2017","550030010","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/08/2017","550030010","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/09/2017","550030010","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/10/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/11/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/12/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/13/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/14/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/15/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/16/2017","550030010","1","0.049","ppm","45","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/17/2017","550030010","1","0.032","ppm","30","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/18/2017","550030010","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/19/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/20/2017","550030010","1","0.048","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/21/2017","550030010","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/22/2017","550030010","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/23/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/24/2017","550030010","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/25/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/26/2017","550030010","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/27/2017","550030010","1","0.031","ppm","29","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/28/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/29/2017","550030010","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/30/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"03/31/2017","550030010","1","0.049","ppm","45","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/01/2017","550030010","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/02/2017","550030010","1","0.05","ppm","46","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/03/2017","550030010","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/04/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/05/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/06/2017","550030010","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/07/2017","550030010","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/08/2017","550030010","1","0.062","ppm","74","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/09/2017","550030010","1","0.052","ppm","48","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/10/2017","550030010","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/11/2017","550030010","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/12/2017","550030010","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/13/2017","550030010","1","0.048","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/14/2017","550030010","1","0.054","ppm","50","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/15/2017","550030010","1","0.032","ppm","30","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/16/2017","550030010","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/17/2017","550030010","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/18/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/19/2017","550030010","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/20/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/21/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/22/2017","550030010","1","0.052","ppm","48","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/23/2017","550030010","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/24/2017","550030010","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/25/2017","550030010","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/26/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/27/2017","550030010","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/28/2017","550030010","1","0.055","ppm","51","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/29/2017","550030010","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"04/30/2017","550030010","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/01/2017","550030010","1","0.052","ppm","48","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/02/2017","550030010","1","0.049","ppm","45","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/03/2017","550030010","1","0.054","ppm","50","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/04/2017","550030010","1","0.048","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/05/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/06/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/07/2017","550030010","1","0.053","ppm","49","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/08/2017","550030010","1","0.048","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/09/2017","550030010","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/10/2017","550030010","1","0.052","ppm","48","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/11/2017","550030010","1","0.039","ppm","36","15","88.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/12/2017","550030010","1","0.051","ppm","47","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/13/2017","550030010","1","0.032","ppm","30","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/14/2017","550030010","1","0.028","ppm","26","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/15/2017","550030010","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/16/2017","550030010","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/17/2017","550030010","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/18/2017","550030010","1","0.031","ppm","29","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/19/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/20/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/21/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/22/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/23/2017","550030010","1","0.027","ppm","25","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/24/2017","550030010","1","0.032","ppm","30","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/25/2017","550030010","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/26/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/27/2017","550030010","1","0.048","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/28/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/29/2017","550030010","1","0.025","ppm","23","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/30/2017","550030010","1","0.03","ppm","28","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"05/31/2017","550030010","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/01/2017","550030010","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/02/2017","550030010","1","0.05","ppm","46","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/03/2017","550030010","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/04/2017","550030010","1","0.053","ppm","49","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/05/2017","550030010","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/06/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/07/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/08/2017","550030010","1","0.05","ppm","46","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/10/2017","550030010","1","0.066","ppm","87","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/11/2017","550030010","1","0.029","ppm","27","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/12/2017","550030010","1","0.055","ppm","51","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/13/2017","550030010","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/14/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/15/2017","550030010","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/16/2017","550030010","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/17/2017","550030010","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/18/2017","550030010","1","0.02","ppm","19","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/19/2017","550030010","1","0.03","ppm","28","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/20/2017","550030010","1","0.032","ppm","30","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/21/2017","550030010","1","0.029","ppm","27","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/22/2017","550030010","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/23/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/24/2017","550030010","1","0.026","ppm","24","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/25/2017","550030010","1","0.025","ppm","23","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/26/2017","550030010","1","0.031","ppm","29","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/27/2017","550030010","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/28/2017","550030010","1","0.032","ppm","30","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"06/29/2017","550030010","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","55","Wisconsin","003","Ashland","46.6022480009416","-90.656141"
"02/09/2017","550090026","1","0.038","ppm","35","16","94.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/10/2017","550090026","1","0.032","ppm","30","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/11/2017","550090026","1","0.034","ppm","31","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/12/2017","550090026","1","0.045","ppm","42","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/13/2017","550090026","1","0.042","ppm","39","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/14/2017","550090026","1","0.048","ppm","44","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/15/2017","550090026","1","0.04","ppm","37","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/16/2017","550090026","1","0.041","ppm","38","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/17/2017","550090026","1","0.03","ppm","28","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/18/2017","550090026","1","0.039","ppm","36","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
"02/19/2017","550090026","1","0.041","ppm","38","17","100.0000","44201","Ozone","24580","Green Bay, WI","55","Wisconsin","009","Brown","44.53098","-87.90799"
